Close,Open,High,Low,Change(%),Ticker,Category,Date
161.6326904296875,162.30073194884258,167.5590362548828,149.95182168754638,-0.41,QQQ,ETF (指數/股息/債券),2018-11-30
162.06216430664062,178.33322594483755,178.96307870491046,152.77666784742505,-9.12,QQQ,ETF (指數/股息/債券),2018-10-31
177.30258178710938,177.26033909116484,177.97064272261235,171.8876824362288,0.02,QQQ,ETF (指數/股息/債券),2018-09-30
177.8032989501953,168.4773650769626,178.6320968135332,167.4580576453689,5.54,QQQ,ETF (指數/股息/債券),2018-08-31
168.08676147460938,161.98057861818955,174.25963381041598,161.62812022290436,3.77,QQQ,ETF (指數/股息/債券),2018-07-31
163.51429748535156,162.471145720535,169.54428837504187,161.1518185412664,0.64,QQQ,ETF (指數/股息/債券),2018-06-30
161.66314697265625,152.5852562268655,162.73727921701973,151.3495032004468,5.95,QQQ,ETF (指數/股息/債券),2018-05-31
152.9844512939453,151.1308798129423,158.74493198085923,146.27347455849497,1.23,QQQ,ETF (指數/股息/債券),2018-04-30
152.21450805664062,158.77252059924987,166.27934935155784,148.32667363154894,-4.13,QQQ,ETF (指數/股息/債券),2018-03-31
158.68710327148438,159.5316976401055,162.02765303518208,142.47768430591904,-0.53,QQQ,ETF (指數/股息/債券),2018-02-28
160.7654571533203,148.57998747584946,162.23645289035082,148.20986672129422,8.2,QQQ,ETF (指數/股息/債券),2018-01-31
147.82070922851562,146.034796234392,150.67727239286364,144.00816582600777,1.22,QQQ,ETF (指數/股息/債券),2017-12-31
146.9345245361328,144.6710919156332,148.39297414334573,142.78643869003997,1.56,QQQ,ETF (指數/股息/債券),2017-11-30
144.09339904785156,137.95647718769666,144.30175083856776,137.25565648185676,4.45,QQQ,ETF (指數/股息/債券),2017-10-31
137.74815368652344,138.33559783426756,138.61946767010963,134.57551842700477,-0.42,QQQ,ETF (指數/股息/債券),2017-09-30
138.15609741210938,135.81245506362015,138.16555644209313,132.46727116074666,1.73,QQQ,ETF (指數/股息/債券),2017-08-31
135.34942626953125,130.66244513548688,137.92921994344357,128.32827461458217,3.59,QQQ,ETF (指數/股息/債券),2017-07-31
130.0670166015625,133.4267309163052,135.61317054737873,128.75343028876918,-2.52,QQQ,ETF (指數/股息/債券),2017-06-30
133.15345764160156,128.58278280145834,133.6717873997938,128.04559213811322,3.55,QQQ,ETF (指數/股息/債券),2017-05-31
128.1586151123047,124.86027410750063,128.48845068955524,122.8717260716059,2.64,QQQ,ETF (指數/股息/債券),2017-04-30
124.75657653808594,123.05869783122105,125.0958456273932,121.94814554836262,1.38,QQQ,ETF (指數/股息/債券),2017-03-31
122.27812957763672,117.9802470101127,122.9176243594012,117.42538120403289,3.64,QQQ,ETF (指數/股息/債券),2017-02-28
117.15265655517578,112.16821482089064,118.42225262694016,111.810844025616,4.44,QQQ,ETF (指數/股息/債券),2017-01-31
111.42527770996094,110.14028752034598,114.28426267853783,108.03986812148689,1.17,QQQ,ETF (指數/股息/債券),2016-12-31
110.17777252197266,109.8870968540695,112.06254780705645,106.38020799970707,0.26,QQQ,ETF (指數/股息/債券),2016-11-30
109.69959259033203,111.18113455584084,112.20318635270958,108.71500421813332,-1.33,QQQ,ETF (指數/股息/債券),2016-10-31
111.32176208496094,108.9483832567849,111.79058930440662,106.28266824635209,2.18,QQQ,ETF (指數/股息/債券),2016-09-30
108.91098022460938,107.85404059162543,110.3794796856918,106.83451526594118,0.98,QQQ,ETF (指數/股息/債券),2016-08-31
107.77922058105469,100.53969840275191,108.06917366856584,99.67918378993276,7.2,QQQ,ETF (指數/股息/債券),2016-07-31
100.58647918701172,102.61408433955266,103.31372652826698,95.1708246381225,-1.98,QQQ,ETF (指數/股息/債券),2016-06-30
102.93126678466797,98.87331103957337,103.08985761994653,97.39009803881449,4.1,QQQ,ETF (指數/股息/債券),2016-05-31
98.6214599609375,101.25210163091702,103.95742286173014,97.83785783579471,-2.6,QQQ,ETF (指數/股息/債券),2016-04-30
101.86779022216797,99.77142794910566,102.65142426493824,99.37708735889215,2.1,QQQ,ETF (指數/股息/債券),2016-03-31
47.9900016784668,49.83000183105469,50.22999954223633,47.63999938964844,-3.69,FVD,ETF (指數/股息/債券),2026-03-31
50.08000183105469,47.849998474121094,50.13999938964844,47.79999923706055,4.66,FVD,ETF (指數/股息/債券),2026-02-28
47.880001068115234,46.11000061035156,47.91999816894531,45.790000915527344,3.84,FVD,ETF (指數/股息/債券),2026-01-31
46.08000183105469,46.12058747017237,46.52000045776367,45.25656924663667,-0.09,FVD,ETF (指數/股息/債券),2025-12-31
46.25962829589844,44.740146065767235,46.34900564615944,44.32303663748316,3.4,FVD,ETF (指數/股息/債券),2025-11-30
44.81959915161133,45.842513468361894,46.08086580383488,44.55145574364963,-2.23,FVD,ETF (指數/股息/債券),2025-10-31
45.921966552734375,45.57129458579449,46.025623290651154,45.05794571811378,0.77,FVD,ETF (指數/股息/債券),2025-09-30
45.85771942138672,44.39596446637611,46.43057000545216,44.04040108408983,3.29,FVD,ETF (指數/股息/債券),2025-08-31
44.3762092590332,44.08977976528594,45.51203740633517,44.0700292457596,0.65,FVD,ETF (指數/股息/債券),2025-07-31
44.149044036865234,43.89431854089586,44.296929376409395,43.32477287046786,0.58,FVD,ETF (指數/股息/債券),2025-06-30
43.943416595458984,43.02036289716046,44.434407251003876,42.647211029112526,2.15,FVD,ETF (指數/股息/債券),2025-05-31
43.02035903930664,43.727379843161515,44.00233550802045,39.33795018633935,-1.62,FVD,ETF (指數/股息/債券),2025-04-30
43.78630065917969,44.311683902757245,44.975532251200576,42.76922514055481,-1.19,FVD,ETF (指數/股息/債券),2025-03-31
44.24334716796875,42.944946732600414,44.34097595788473,42.74969731720613,3.02,FVD,ETF (指數/股息/債券),2025-02-28
43.42330551147461,42.76922624775059,43.960237289177556,41.451290853369834,1.53,FVD,ETF (指數/股息/債券),2025-01-31
42.6032600402832,45.294582203078086,45.38191123656204,42.222524111861176,-5.94,FVD,ETF (指數/股息/債券),2024-12-31
45.31398391723633,43.499484810806614,45.440126662708664,43.101651206213944,4.17,FVD,ETF (指數/股息/債券),2024-11-30
43.305423736572266,44.13989858147517,44.60565253177813,43.28602070651412,-1.89,FVD,ETF (指數/股息/債券),2024-10-31
44.13990020751953,43.16411103359072,44.36307658748256,42.19869104607957,2.26,FVD,ETF (指數/股息/債券),2024-09-30
43.25100326538086,41.91871668960881,43.30893004297755,40.567125190693126,3.18,FVD,ETF (指數/股息/債券),2024-08-31
41.793212890625,39.505153812364675,42.10214832809057,38.9838275787112,5.79,FVD,ETF (指數/股息/債券),2024-07-31
39.34103012084961,40.11749212948099,40.12707883081832,38.90936678565343,-1.94,FVD,ETF (指數/股息/債券),2024-06-30
40.059959411621094,38.98606548800649,40.75032311592317,38.94771137295037,2.75,FVD,ETF (指數/股息/債券),2024-05-31
39.101131439208984,40.47226183328955,40.47226183328955,38.21900900998298,-3.39,FVD,ETF (指數/股息/債券),2024-04-30
40.49143600463867,39.17224843926325,40.54896718610065,38.952716299682095,3.37,FVD,ETF (指數/股息/債券),2024-03-31
39.191341400146484,38.456382485129446,39.38223639321498,37.921868482172975,1.91,FVD,ETF (指數/股息/債券),2024-02-29
38.40865707397461,38.51364760979337,38.962258813631266,37.98867871249651,-0.27,FVD,ETF (指數/股息/債券),2024-01-31
38.714088439941406,36.93589528806322,38.812062283862524,36.897992013443016,4.81,FVD,ETF (指數/股息/債券),2023-12-31
36.92641830444336,34.82283456653916,36.945369940228,34.7186023745258,6.04,FVD,ETF (指數/股息/債券),2023-11-30
34.75650405883789,35.334520537457365,35.931479200783976,34.12164217728867,-1.64,FVD,ETF (指數/股息/債券),2023-10-31
35.42927551269531,37.11846130486879,37.16561310154881,35.31556930011507,-4.55,FVD,ETF (指數/股息/債券),2023-09-30
36.9204216003418,38.504740887490634,38.655628773612534,36.505478765402025,-4.11,FVD,ETF (指數/股息/債券),2023-08-31
38.514183044433594,37.69371894819771,38.90082529596149,37.28821211873185,2.18,FVD,ETF (指數/股息/債券),2023-07-31
37.806888580322266,36.37470686415108,38.1264566747052,36.09367357670699,3.94,FVD,ETF (指數/股息/債券),2023-06-30
36.2154541015625,38.01404425439269,38.35127770692963,36.07493745911364,-4.73,FVD,ETF (指數/股息/債券),2023-05-31
38.023414611816406,37.564389656300236,38.1733033245055,37.33020601283404,1.22,FVD,ETF (指數/股息/債券),2023-04-30
37.620601654052734,36.91386182469953,37.62996776144912,35.59085659084682,1.91,FVD,ETF (指數/股息/債券),2023-03-31
36.997718811035156,37.97599815005081,38.61887193662299,36.97908442852464,-2.58,FVD,ETF (指數/股息/債券),2023-02-28
38.11575698852539,37.28654861450195,38.460489350086185,36.94182140302691,2.22,FVD,ETF (指數/股息/債券),2023-01-31
37.184059143066406,38.50188872012078,38.79797736163759,36.54949296037456,-3.42,FVD,ETF (指數/股息/債券),2022-12-31
38.363075256347656,36.13310331370771,38.363075256347656,34.74514110449019,6.17,FVD,ETF (指數/股息/債券),2022-11-30
35.88326644897461,33.41271539986257,36.09610210254887,32.35786752767704,7.39,FVD,ETF (指數/股息/債券),2022-10-31
33.116615295410156,36.142743080715505,37.49568224985551,33.07035082331064,-8.37,FVD,ETF (指數/股息/債券),2022-09-30
36.29920959472656,37.30240306661186,38.986683410992086,36.2623976475469,-2.69,FVD,ETF (指數/股息/債券),2022-08-31
37.440460205078125,35.67336041947897,37.5140876024588,34.77140443817405,4.95,FVD,ETF (指數/股息/債券),2022-07-31
35.71937942504883,37.83311522601108,37.96140854490195,33.87479691696893,-5.59,FVD,ETF (指數/股息/債券),2022-06-30
37.69567108154297,37.24670102415672,38.135490591836906,35.670699092038724,1.21,FVD,ETF (指數/股息/債券),2022-05-31
37.1184196472168,38.859346428253815,39.693168893589096,37.09093242616071,-4.48,FVD,ETF (指數/股息/債券),2022-04-30
38.75856399536133,37.20903067595054,39.20754181463397,36.59784843023467,4.16,FVD,ETF (指數/股息/債券),2022-03-31
37.25464630126953,38.16030672876447,38.4974385645824,35.70011513148942,-2.37,FVD,ETF (指數/股息/債券),2022-02-28
38.069183349609375,39.18082572618982,39.57264019987789,36.95754449435281,-2.84,FVD,ETF (指數/股息/債券),2022-01-31
39.2172737121582,36.73614823372471,39.335724868307736,36.201507568359375,6.75,FVD,ETF (指數/股息/債券),2021-12-31
36.39179611206055,37.41577396711319,38.12258338943657,36.33742465410371,-2.74,FVD,ETF (指數/股息/債券),2021-11-30
37.32515335083008,35.64874114893534,37.597012352377384,35.38595092192746,4.7,FVD,ETF (指數/股息/債券),2021-10-31
35.52186965942383,37.40281943838208,37.655540466308594,35.51280602236823,-5.03,FVD,ETF (指數/股息/債券),2021-09-30
37.348663330078125,36.74392876907248,37.58332443237305,36.50023847181421,1.65,FVD,ETF (指數/股息/債券),2021-08-31
36.590492248535156,35.97673952450714,36.78905695493288,35.47129617735918,1.71,FVD,ETF (指數/股息/債券),2021-07-31
35.8955078125,36.37102972891103,36.640508905743374,35.2391981563826,-1.31,FVD,ETF (指數/股息/債券),2021-06-30
36.23629379272461,35.544615914963636,36.77524976692374,35.40987431920814,1.95,FVD,ETF (指數/股息/債券),2021-05-31
35.42784118652344,34.1433263358213,35.56258010864258,33.95468998780779,3.76,FVD,ETF (指數/股息/債券),2021-04-30
34.11635971069336,31.77463025613119,34.51159780443359,31.434883250668225,7.37,FVD,ETF (指數/股息/債券),2021-03-31
31.55110740661621,31.086209371628897,32.43623575836706,30.925279630473195,1.5,FVD,ETF (指數/股息/債券),2021-02-28
30.898466110229492,31.45276175784245,32.0339029972705,30.755402020383233,-1.76,FVD,ETF (指數/股息/債券),2021-01-31
31.354419708251953,30.97737872326603,31.44835019244046,30.47086417063482,1.22,FVD,ETF (指數/股息/債券),2020-12-31
30.710798263549805,28.222646415038437,31.323936819684317,28.12489741286534,8.82,FVD,ETF (指數/股息/債券),2020-11-30
27.92940330505371,28.098240438207046,29.51115348565189,27.520635273828773,-0.6,FVD,ETF (指數/股息/債券),2020-10-31
27.95606231689453,28.537016166845902,29.27891858906352,26.969693605513793,-2.04,FVD,ETF (指數/股息/債券),2020-09-30
28.572343826293945,27.971753373314787,29.208267729050803,27.733282069334564,2.15,FVD,ETF (指數/股息/債券),2020-08-31
27.90992546081543,26.841218219610518,28.28087903200098,26.13464281596907,3.98,FVD,ETF (指數/股息/債券),2020-07-31
26.77939796447754,26.91527464170619,29.115835714280863,25.905001645864655,-0.5,FVD,ETF (指數/股息/債券),2020-06-30
26.91527557373047,25.72293601854856,27.23089216101044,23.645112034934424,4.64,FVD,ETF (指數/股息/債券),2020-05-31
26.117456436157227,23.399631945494317,27.081852655006866,22.838530952952304,11.61,FVD,ETF (指數/股息/債券),2020-04-30
24.26758575439453,28.401009566716056,30.06346893310547,20.419479415464565,-14.55,FVD,ETF (指數/股息/債券),2020-03-31
28.253040313720703,31.37776178087494,32.108897368992594,27.68728350706005,-9.96,FVD,ETF (指數/股息/債券),2020-02-29
31.212392807006836,31.429981963239662,32.01315324901195,31.055714384430672,-0.69,FVD,ETF (指數/股息/債券),2020-01-31
31.360353469848633,30.837928391251314,31.438690085345264,30.309968886970573,1.69,FVD,ETF (指數/股息/債券),2019-12-31
30.811962127685547,30.457111914809126,30.933135986328125,30.439800079530258,1.17,FVD,ETF (指數/股息/債券),2019-11-30
30.32728385925293,30.232071901423097,30.491729082927094,29.05499673852661,0.31,FVD,ETF (指數/股息/債券),2019-10-31
30.180152893066406,28.938546678224856,30.249394865160305,28.826747516047153,4.29,FVD,ETF (指數/股息/債券),2019-09-30
29.067546844482422,29.28253930560441,29.488937506502626,28.06995556375261,-0.73,FVD,ETF (指數/股息/債券),2019-08-31
29.265336990356445,29.239543849141164,29.626532463971287,28.981548530119376,0.09,FVD,ETF (指數/股息/債券),2019-07-31
29.015947341918945,27.609092489835326,29.316932068016065,27.609092489835326,5.1,FVD,ETF (指數/股息/債券),2019-06-30
27.566301345825195,28.64464688871581,28.661762189331917,27.45504572447447,-3.76,FVD,ETF (指數/股息/債券),2019-05-31
28.636091232299805,27.8915224235808,28.65320823615155,27.831607858836055,2.67,FVD,ETF (指數/股息/債券),2019-04-30
27.788816452026367,27.475311193991924,27.799052462990524,26.972663864544632,1.14,FVD,ETF (指數/股息/債券),2019-03-31
27.356040954589844,26.521125163280413,27.50939197232969,26.359261084447116,3.15,FVD,ETF (指數/股息/債券),2019-02-28
26.48705291748047,24.527573257085418,26.521129978949638,24.306070859074584,7.99,FVD,ETF (指數/股息/債券),2019-01-31
24.774639129638672,27.02312599366622,27.02312599366622,23.50524087138939,-8.32,FVD,ETF (指數/股息/債券),2018-12-31
26.803356170654297,25.88202576298189,26.83716754930415,25.712968013560914,3.56,FVD,ETF (指數/股息/債券),2018-11-30
25.81439971923828,26.811811475023482,26.913241452485448,25.197350451673113,-3.72,FVD,ETF (指數/股息/債券),2018-10-31
26.744192123413086,26.675086734407575,27.217542463920356,26.599400671092273,0.26,FVD,ETF (指數/股息/債券),2018-09-30
26.73395347595215,26.439616110139898,26.910551144301646,26.162102544906013,1.11,FVD,ETF (指數/股息/債券),2018-08-31
26.48166275024414,25.363192963711427,26.4984822288468,25.2790971751009,4.41,FVD,ETF (指數/股息/債券),2018-07-31
25.464115142822266,25.251950714804106,25.62389542015989,25.143323539592643,0.84,FVD,ETF (指數/股息/債券),2018-06-30
25.1600341796875,24.917713302941348,25.40235809423033,24.416349795450877,0.97,FVD,ETF (指數/股息/債券),2018-05-31
24.951129913330078,24.942778713508336,25.335511565523095,24.34114283773118,0.03,FVD,ETF (指數/股息/債券),2018-04-30
24.976200103759766,24.781824033977387,25.530519992121416,24.24923106292033,0.78,FVD,ETF (指數/股息/債券),2018-03-31
24.81509780883789,26.07956858516089,26.162757318026852,24.033131222065553,-4.85,FVD,ETF (指數/股息/債券),2018-02-28
26.137800216674805,25.730174993876222,26.495506286621094,25.588754636008215,1.58,FVD,ETF (指數/股息/債券),2018-01-31
25.671939849853516,25.6756019563995,25.93178246054636,25.353314566949667,-0.01,FVD,ETF (指數/股息/債券),2017-12-31
25.683870315551758,25.0227731214943,25.791298938282004,24.79137622828667,2.64,FVD,ETF (指數/股息/債券),2017-11-30
24.95665740966797,24.593045738109545,25.19630534113265,24.543463426320745,1.48,FVD,ETF (指數/股息/債券),2017-10-31
24.58478355407715,24.196051588784066,24.62610076376302,23.990372400192303,1.61,FVD,ETF (指數/股息/債券),2017-09-30
24.163143157958984,24.434638013988483,24.475774049581798,23.94101369780011,-1.11,FVD,ETF (指數/股息/債券),2017-08-31
24.38527488708496,24.138461140065264,24.41818424406727,23.710650217383936,1.02,FVD,ETF (指數/股息/債券),2017-07-31
24.064416885375977,24.029180218377967,24.503705789308324,23.9245526973024,0.15,FVD,ETF (指數/股息/債券),2017-06-30
23.98826789855957,23.791913014154854,24.004631348215863,23.350108325900095,0.83,FVD,ETF (指數/股息/債券),2017-05-31
23.75918960571289,23.75100131654569,24.012819448424793,23.49737438207014,0.03,FVD,ETF (指數/股息/債券),2017-04-30
23.73464012145996,23.883414660291606,24.021798514868763,23.492680177225584,-0.62,FVD,ETF (指數/股息/債券),2017-03-31
23.8020076751709,22.939148088357804,23.89155692382355,22.776343011382345,3.76,FVD,ETF (指數/股息/債券),2017-02-28
22.97170639038086,22.94728391609204,23.14266042089011,22.743780168609746,0.11,FVD,ETF (指數/股息/債券),2017-01-31
22.817039489746094,22.257627460950864,23.107152703191105,22.071540798475635,2.51,FVD,ETF (指數/股息/債券),2016-12-31
22.22526741027832,21.56182109713726,22.484172446965072,21.124921722945043,3.08,FVD,ETF (指數/股息/債券),2016-11-30
21.513277053833008,21.820722773385597,21.820722773385597,21.278641025767566,-1.41,FVD,ETF (指數/股息/債券),2016-10-31
21.844995498657227,21.911822166789783,22.16951243746166,21.372289886147147,-0.3,FVD,ETF (指數/股息/債券),2016-09-30
21.903770446777344,22.113144106645297,22.185622691566103,21.815188533153687,-0.95,FVD,ETF (指數/股息/債券),2016-08-31
22.113147735595703,21.718556253698267,22.161465990372086,21.485017517227035,1.82,FVD,ETF (指數/股息/債券),2016-07-31
21.71049690246582,20.974758480678226,21.71049690246582,20.60725853525284,3.51,FVD,ETF (指數/股息/債券),2016-06-30
20.99878692626953,20.758526167469867,21.07086526635409,20.334065216179283,1.16,FVD,ETF (指數/股息/債券),2016-05-31
20.726491928100586,20.51025469763766,20.95073627736591,20.278005961495616,1.05,FVD,ETF (指數/股息/債券),2016-04-30
20.606359481811523,20.342072684396005,20.70246846276455,20.213932453318137,1.3,FVD,ETF (指數/股息/債券),2016-03-31
92.93000030517578,95.19999694824219,96.19999694824219,91.55000305175781,-2.38,VNQ,ETF (指數/股息/債券),2026-03-31
95.69000244140625,90.9000015258789,96.2300033569336,89.06999969482422,5.27,VNQ,ETF (指數/股息/債券),2026-02-28
90.80000305175781,88.37000274658203,92.81999969482422,87.83999633789062,2.75,VNQ,ETF (指數/股息/債券),2026-01-31
88.48999786376953,89.63217457857291,89.9889201688894,87.4800033569336,-1.27,VNQ,ETF (指數/股息/債券),2025-12-31
90.51412963867188,87.40252189838033,90.7717809196949,87.06559969434338,3.56,VNQ,ETF (指數/股息/債券),2025-11-30
88.37366485595703,90.54386265136051,92.08975558069375,87.28361446389539,-2.4,VNQ,ETF (指數/股息/債券),2025-10-31
90.5934066772461,89.72651082652484,91.85654966591748,88.72529191470454,0.97,VNQ,ETF (指數/股息/債券),2025-09-30
90.54122161865234,88.37192168723409,90.91422928206296,86.45784303801237,2.45,VNQ,ETF (指數/股息/債券),2025-08-31
87.4983139038086,87.2430998133504,90.48233070323109,87.1253129771555,0.29,VNQ,ETF (指數/股息/債券),2025-07-31
87.41978454589844,86.15132278224468,89.20350673419259,85.37370046483363,1.47,VNQ,ETF (指數/股息/債券),2025-06-30
86.822021484375,86.1610465983354,87.90099166348108,83.94480140469888,0.77,VNQ,ETF (指數/股息/債券),2025-05-31
85.85971069335938,88.25091720983622,88.72721214037175,74.76881234970149,-2.71,VNQ,ETF (指數/股息/債券),2025-04-30
88.00790405273438,90.48057027278405,91.35612279494927,84.94821718197328,-2.73,VNQ,ETF (指數/股息/債券),2025-03-31
90.34587860107422,86.35294551112806,90.38436547859753,85.5543594064907,4.62,VNQ,ETF (指數/股息/債券),2025-02-28
87.1226577758789,85.71791945185035,88.4696668459208,82.05213658629098,1.64,VNQ,ETF (指數/股息/債券),2025-01-31
85.70829772949219,93.06315088422056,93.13937976175285,83.65772368354189,-7.9,VNQ,ETF (指數/股息/債券),2024-12-31
93.53961944580078,90.22341770234961,94.53065702137134,88.02214918569521,3.68,VNQ,ETF (指數/股息/債券),2024-11-30
89.71836853027344,93.0345657890607,93.19656943625036,89.03224319926784,-3.56,VNQ,ETF (指數/股息/債券),2024-10-31
92.83444213867188,89.52662910780711,94.1002963760086,89.00688621233927,3.69,VNQ,ETF (指數/股息/債券),2024-09-30
89.89515686035156,86.4271258064455,90.12196343685352,83.4126596711826,4.01,VNQ,ETF (指數/股息/債券),2024-08-31
85.43490600585938,79.08470068529216,86.5027215707547,77.93183381278193,8.03,VNQ,ETF (指數/股息/債券),2024-07-31
79.15084075927734,78.11363658592737,79.76570831083733,76.62957888667445,1.33,VNQ,ETF (指數/股息/債券),2024-06-30
77.69361877441406,74.20282502188518,79.72837535905198,74.08148963259336,4.7,VNQ,ETF (指數/股息/債券),2024-05-31
74.30550384521484,80.96041697050674,80.96041697050674,73.05479249126215,-8.22,VNQ,ETF (指數/股息/債券),2024-04-30
80.71774291992188,79.05272487937184,81.5052004114618,78.0347448120878,2.11,VNQ,ETF (指數/股息/債券),2024-03-31
79.17304992675781,77.55350489576449,79.5895038084545,75.46194956955819,2.09,VNQ,ETF (指數/股息/債券),2024-02-29
77.63677978515625,81.48669515996384,82.6065000790199,77.48870996934083,-4.72,VNQ,ETF (指數/股息/債券),2024-01-31
81.7735824584961,74.65237856865866,82.75457763671875,74.43296906424108,9.54,VNQ,ETF (指數/股息/債券),2023-12-31
74.71637725830078,66.75380581861035,74.8991938405078,66.31500079172805,11.93,VNQ,ETF (指數/股息/債券),2023-11-30
66.66239929199219,68.93871541826415,70.6482321490921,64.55061488493509,-3.3,VNQ,ETF (指數/股息/債券),2023-10-31
69.1672592163086,75.05573276096881,75.30018144028547,67.94852379291927,-7.85,VNQ,ETF (指數/股息/債券),2023-09-30
74.58493041992188,76.99323440586853,77.3372750607488,71.56097093564543,-3.13,VNQ,ETF (指數/股息/債券),2023-08-31
77.19242095947266,75.5355706449883,79.05750088907791,74.56681699128895,2.19,VNQ,ETF (指數/股息/債券),2023-07-31
75.65326690673828,71.53186062400722,76.0606905234914,70.86041013034699,5.76,VNQ,ETF (指數/股息/債券),2023-06-30
71.62138366699219,74.58472215904243,74.86225968744898,69.66075353110378,-3.97,VNQ,ETF (指數/股息/債券),2023-05-31
74.57576751708984,74.2534753264538,75.18455736275928,71.88101926083714,0.43,VNQ,ETF (指數/股息/債券),2023-04-30
74.34300231933594,75.44889653466792,77.47872485849668,68.23727222143171,-1.47,VNQ,ETF (指數/股息/債券),2023-03-31
75.98074340820312,80.27968361176497,83.78976890028657,75.58185981892022,-5.35,VNQ,ETF (指數/股息/債券),2023-02-28
80.71401977539062,73.72045017188857,80.81152242943482,72.38201711607798,9.49,VNQ,ETF (指數/股息/債券),2023-01-31
73.10885620117188,77.54388929946819,78.19940509764815,71.34494751069442,-5.72,VNQ,ETF (指數/股息/債券),2022-12-31
76.9845199584961,73.31359541965266,77.03695959463371,69.0745403246197,5.01,VNQ,ETF (指數/股息/債券),2022-11-30
72.5269546508789,71.14599756103961,73.30484770763142,65.2550452767842,1.94,VNQ,ETF (指數/股息/債券),2022-10-31
70.0709457397461,79.93813632202288,83.80316162341869,68.81233290768661,-12.34,VNQ,ETF (指數/股息/債券),2022-09-30
80.42234802246094,85.12611280263447,88.51559566477684,80.24076949253981,-5.53,VNQ,ETF (指數/股息/債券),2022-08-31
85.56708526611328,78.65843281309269,85.87836460328779,77.3441281415524,8.78,VNQ,ETF (指數/股息/債券),2022-07-31
78.77948760986328,85.40351353482457,85.61831003508752,74.43165457131363,-7.76,VNQ,ETF (指數/股息/債券),2022-06-30
85.11997985839844,89.24408541651036,89.8197412578233,79.80158491346947,-4.62,VNQ,ETF (指數/股息/債券),2022-05-31
89.30424499511719,93.5400355257414,97.44074944832238,89.08085367389542,-4.53,VNQ,ETF (指數/股息/債券),2022-04-30
93.11043548583984,87.84407549571502,95.1037817221168,86.69047593777341,6.0,VNQ,ETF (指數/股息/債券),2022-03-31
87.62188720703125,90.70669512459473,91.87735456421318,83.49457300368772,-3.4,VNQ,ETF (指數/股息/債券),2022-02-28
90.7835693359375,99.30309502980734,99.32872941286185,85.98121776955122,-8.58,VNQ,ETF (指數/股息/債券),2022-01-31
99.1322021484375,91.2085608254386,99.73035952882395,88.84665277594458,8.69,VNQ,ETF (指數/股息/債券),2021-12-31
90.36201477050781,92.52920671192437,94.21385662818145,90.28582730023876,-2.34,VNQ,ETF (指數/股息/債券),2021-11-30
92.30911254882812,86.72179342082441,93.37576053493832,85.50273743495649,6.44,VNQ,ETF (指數/股息/債券),2021-10-31
86.1630630493164,91.57202860135902,93.43980167679922,86.1630630493164,-5.91,VNQ,ETF (指數/股息/債券),2021-09-30
91.35326385498047,89.91457204202396,91.46263642075361,88.21505098828099,1.6,VNQ,ETF (指數/股息/債券),2021-08-31
89.42658996582031,85.84245402890929,90.62971396469565,85.40495732733457,4.18,VNQ,ETF (指數/股息/債券),2021-07-31
85.64054107666016,83.8491319597618,88.36029039288681,83.54838733629919,2.14,VNQ,ETF (指數/股息/債券),2021-06-30
83.43978118896484,83.17246394526038,83.6820480452084,79.06227266948336,0.32,VNQ,ETF (指數/股息/債券),2021-05-31
82.7714614868164,77.14087357304291,82.95525056866899,76.85684048276049,7.3,VNQ,ETF (指數/股息/債券),2021-04-30
76.73987579345703,73.81046547771496,77.64210040732388,70.13946783819068,3.97,VNQ,ETF (指數/股息/債券),2021-03-31
72.97991943359375,70.99493726352463,75.9532791018708,70.11455590104386,2.8,VNQ,ETF (指數/股息/債券),2021-02-28
70.56303405761719,70.76237505105941,72.5148160844852,67.46512699417421,-0.28,VNQ,ETF (指數/股息/債券),2021-01-31
70.53813171386719,69.44560428468839,70.9250793688546,68.12959507240066,1.57,VNQ,ETF (指數/股息/債券),2020-12-31
68.6609115600586,63.26611675289096,72.16751384341161,62.84106959055316,8.53,VNQ,ETF (指數/股息/債券),2020-11-30
62.60401916503906,64.80281027965357,68.56281300717643,61.680367596060194,-3.39,VNQ,ETF (指數/股息/債券),2020-10-31
64.54125213623047,66.08077916973312,68.53030455227453,61.60347629535498,-2.33,VNQ,ETF (指數/股息/債券),2020-09-30
66.30789184570312,66.04022034201517,67.70298972022889,64.38557094147922,0.41,VNQ,ETF (指數/股息/債券),2020-08-31
66.01588439941406,63.91513298790162,66.56743621826172,62.17125065978703,3.29,VNQ,ETF (指數/股息/債券),2020-07-31
63.69613265991211,62.131905758590406,69.71366831484566,60.7665519605595,2.52,VNQ,ETF (指數/股息/債券),2020-06-30
62.188114166259766,59.49756896777818,63.30451039132293,53.22493592739481,4.52,VNQ,ETF (指數/股息/債券),2020-05-31
61.12796401977539,53.41770617407553,64.24418170851065,50.815474866819216,14.43,VNQ,ETF (指數/股息/債券),2020-04-30
56.10022735595703,69.85120892843196,75.23051426287132,44.63923256948206,-19.69,VNQ,ETF (指數/股息/債券),2020-03-31
69.59619903564453,74.81611553569626,79.47020346324906,67.46838820208693,-6.98,VNQ,ETF (指數/股息/債券),2020-02-29
74.85597229003906,74.26621612180224,76.62515206685241,72.40138384274024,0.79,VNQ,ETF (指數/股息/債券),2020-01-31
